Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number Graduated,Number in Cohort,Percent Graduated in 4 Years
2022,4 Year,4236,Wickenburg Unified District,91264,Wickenburg Virtual Academy,Maricopa,Multiple Races,*,*,*
2022,4 Year,4236,Wickenburg Unified District,91264,Wickenburg Virtual Academy,Maricopa,Special Education,*,*,*
2022,4 Year,4236,Wickenburg Unified District,91264,Wickenburg Virtual Academy,Maricopa,White,*,*,63.6
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,All,358,375,95.5
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,American Indian or Alaska Native,*,*,75
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Asian,*,*,*
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Black/African American,*,*,91.7
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,EL Cohort,*,*,86.7
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Female,*,*,96.2
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Hispanic or Latino,*,*,96.2
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Income Eligibility 1 and 2,*,*,94.8
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Male,*,*,94.7
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Multiple Races,*,*,83.3
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,Special Education,*,*,95.6
2022,4 Year,4237,Peoria Unified School District,5013,Peoria High School,Maricopa,White,*,*,96.7
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,All,258,284,90.8
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Asian,*,*,*
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Black/African American,*,*,85.7
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,EL Cohort,*,*,83.3
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Female,127,140,90.7
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Hispanic or Latino,*,*,92.3
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Homeless Cohort,*,*,80
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Income Eligibility 1 and 2,*,*,92.1
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Male,131,144,91
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Military Cohort,*,*,50
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Multiple Races,*,*,*
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,Special Education,*,*,76.5
2022,4 Year,4237,Peoria Unified School District,5014,Cactus High School,Maricopa,White,143,160,89.4
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,All,395,429,92.1
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Asian,*,*,96.7
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Black/African American,*,*,93.9
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,EL Cohort,*,*,88.9
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Female,*,*,95.6
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Hispanic or Latino,139,153,90.8
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Income Eligibility 1 and 2,135,150,90
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Male,*,*,88.8
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Multiple Races,*,*,95.4
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,Special Education,*,*,82.4
2022,4 Year,4237,Peoria Unified School District,5015,Ironwood High School,Maricopa,White,171,187,91.4
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,All,436,455,95.8
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Asian,*,*,93.8
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Black/African American,*,*,90
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,EL Cohort,*,*,80
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Female,*,*,97.8
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Hispanic or Latino,*,*,95.6
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Male,*,*,94
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Multiple Races,*,*,95.4
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,Special Education,*,*,97.4
2022,4 Year,4237,Peoria Unified School District,5016,Centennial High School,Maricopa,White,*,*,96.7
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,All,*,*,>98
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Asian,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Black/African American,*,*,91.7
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,EL Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Female,*,*,>98
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Foster Care Cohort,*,*,50
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Income Eligibility 1 and 2,*,*,94.3
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Male,*,*,>98
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Multiple Races,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,Special Education,*,*,97.3
2022,4 Year,4237,Peoria Unified School District,5017,Sunrise Mountain High School,Maricopa,White,*,*,>98
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,All,*,*,84.1
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Black/African American,*,*,50
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,EL Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Female,*,*,79.3
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Hispanic or Latino,*,*,83.8
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Homeless Cohort,*,*,80
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Income Eligibility 1 and 2,*,*,79
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Male,*,*,88.2
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Multiple Races,*,*,*
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,Special Education,*,*,*
2022,4 Year,4237,Peoria Unified School District,6231,Peoria Flex Academy,Maricopa,White,*,*,84.2
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,All,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,EL Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Female,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Hispanic or Latino,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Income Eligibility 1 and 2,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Male,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,Special Education,*,*,*
2022,4 Year,4237,Peoria Unified School District,81207,Peoria eCampus,Maricopa,White,*,*,*
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,All,359,399,90
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,American Indian or Alaska Native,*,*,*
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Asian,*,*,*
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Black/African American,*,*,84.8
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,EL Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Female,193,206,93.7
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Hispanic or Latino,212,232,91.4
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Homeless Cohort,*,*,66.7
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Income Eligibility 1 and 2,117,135,86.7
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Male,166,193,86
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Military Cohort,*,*,50
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Multiple Races,*,*,81.2
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,Special Education,*,*,82.7
2022,4 Year,4237,Peoria Unified School District,85835,Raymond S. Kellis,Maricopa,White,85,96,88.5
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,All,*,*,>98
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,American Indian or Alaska Native,*,*,50
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Asian,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Black/African American,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,EL Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Female,*,*,>98
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Hispanic or Latino,*,*,97.4
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Income Eligibility 1 and 2,*,*,90.6
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Male,*,*,97.2
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Multiple Races,*,*,95.6
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,Special Education,*,*,94
2022,4 Year,4237,Peoria Unified School District,87520,Liberty High School,Maricopa,White,*,*,>98
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,All,*,*,33.3
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,EL Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Female,*,*,25
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Foster Care Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Hispanic or Latino,*,*,50
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Homeless Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Income Eligibility 1 and 2,*,*,33.3
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Male,*,*,50
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Migrant Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Military Cohort,*,*,*
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,Special Education,*,*,33.3
2022,4 Year,4237,Peoria Unified School District,92645,Sunflower School,Maricopa,White,*,*,*
2022,4 Year,4238,Gila Bend Unified District,5019,Gila Bend High School,Maricopa,All,22,53,41.5
2022,4 Year,4238,Gila Bend Unified District,5019,Gila Bend High School,Maricopa,American Indian or Alaska Native,*,*,55.6
2022,4 Year,4238,Gila Bend Unified District,5019,Gila Bend High School,Maricopa,Black/African American,*,*,*
2022,4 Year,4238,Gila Bend Unified District,5019,Gila Bend High School,Maricopa,EL Cohort,*,*,50
2022,4 Year,4238,Gila Bend Unified District,5019,Gila Bend High School,Maricopa,Female,*,*,52.4
